cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,date_activ_day,date_activ_month,date_activ_year,date_end_day,date_end_month,date_end_year,date_modif_prod_day,date_modif_prod_month,date_modif_prod_year,date_renewal_day,date_renewal_month,date_renewal_year,churn
23267,0,1827,3001.97,1827,22.0,130.08,0.15441,0.130525,41.1052014,230.59,52.8,52.8,1,1065.35,4,15.1,16,2,2012,29,2,2016,28,2,2014,9,3,2015,0
765101,0,84889,7841.93,6294,0.0,131.7,0.113323,0.096984,40.606701,608.2,19.57,19.57,1,681.7,5,21.91,18,6,2011,17,6,2016,7,11,2013,23,6,2015,1
11593,0,0,1714.11,0,0.0,11.42,0.1446309999999999,0.0,44.31137796,0.0,13.1,13.1,2,173.32,6,10.39,19,11,2009,15,7,2016,15,7,2013,16,7,2015,0
7448,0,0,1115.67,0,0.0,16.51,0.144038,0.0,45.30837756,0.0,15.12,15.12,1,91.86,6,13.2,14,12,2009,14,12,2016,1,11,2015,16,12,2015,1
9328,0,735,1393.6,735,0.0,18.17,0.1457109999999999,0.0,44.31137796,107.67,12.36,12.36,1,136.23,3,10.392,27,9,2012,27,9,2016,27,9,2012,28,9,2015,0
6887,12677,1799,1005.23,1799,0.0,39.75,0.1458839999999999,0.0,44.31137796,263.61,33.12,33.12,2,99.04,7,13.2,11,2,2009,11,2,2016,18,12,2014,12,2,2015,0
0,0,0,0.0,0,0.0,142.2,0.092453,0.086393,59.17346796,0.0,0.12,0.12,1,0.0,8,40.0,1,7,2008,31,12,2016,1,7,2008,1,1,2016,0
15102,0,0,2241.93,0,0.0,16.16,0.144058,0.0,44.31137796,0.0,3.7,3.7,1,201.31,3,13.856,13,12,2012,13,12,2016,1,11,2015,14,12,2015,0
4539,0,0,487.3,0,0.0,121.18,0.114782,0.099665,40.9390266,0.0,18.99,18.99,1,73.14,3,16.0,6,11,2012,6,11,2016,1,11,2015,9,11,2015,1
623160,0,87484,5588.44,11079,0.0,131.76,0.113323,0.096984,40.606701,988.82,10.04,10.04,1,584.1,6,17.172,23,6,2010,23,6,2016,23,6,2010,26,6,2015,0
12883,0,2248,1895.28,2248,0.0,18.47,0.143166,0.0,44.31137796,325.79,17.22,17.22,1,171.55,4,10.392,24,5,2012,24,5,2016,23,4,2014,3,6,2015,0
20019,0,1903,2027.02,1903,0.0,143.46,0.1169,0.1000149999999999,40.606701,182.73,35.88,35.88,1,244.14,11,29.7,16,3,2005,1,10,2016,1,10,2013,2,10,2015,0
4121,0,1003,480.33,1003,0.0,17.51,0.165214,0.087961,44.31137796,113.22,21.48,21.48,1,39.41,6,10.392,1,5,2010,30,4,2016,1,5,2010,1,5,2015,0
69250,0,7138,6647.74,7138,0.0,144.03,0.114481,0.098142,40.606701,670.34,12.36,12.36,1,716.91,3,33.0,24,8,2012,24,8,2016,24,8,2012,25,8,2015,0
44911,18084,14522,6587.62,14522,0.0,17.6,0.142819,0.0,44.31137796,2101.32,16.66,16.66,2,648.64,7,13.2,15,7,2009,15,7,2016,15,7,2009,16,7,2015,0
3108,0,0,461.35,0,0.0,16.46,0.141666,0.0,44.31137796,0.0,10.08,10.08,1,37.67,3,10.392,27,9,2012,27,9,2016,12,7,2015,28,9,2015,0
1017579,187578,120936,2091.71,2071,0.0,146.99,0.115174,0.098837,40.606701,197.25,14.6,14.6,2,240.97,5,15.93,14,6,2011,14,6,2016,14,6,2011,23,6,2015,0
47383,2604,8885,4356.31,4011,0.0,16.77,0.142321,0.0,44.31137796,577.01,6.45,6.45,2,315.28,6,13.856,11,11,2009,11,11,2016,20,9,2015,12,11,2015,0
176858,0,17421,2652.12,610,0.0,131.5,0.1169019999999999,0.1000149999999999,40.606701,61.6,46.44,46.44,1,296.68,5,31.0,6,1,2011,6,1,2017,6,1,2011,7,1,2016,0
10406,0,0,1026.17,0,0.0,26.67,0.162904,0.085646,44.31137796,0.0,11.95,11.95,1,83.76,6,13.856,24,9,2009,24,9,2016,10,7,2015,25,9,2015,0
2377,0,0,354.3,0,0.0,1.23,0.1457109999999999,0.0,44.31137796,0.0,18.62,18.62,1,36.9,6,13.2,1,7,2010,1,7,2016,1,7,2010,4,7,2015,0
35264,0,0,3556.71,0,0.0,127.12,0.117486,0.100596,40.606701,0.0,23.52,23.52,1,442.28,3,15.7,30,1,2013,30,1,2016,17,12,2015,31,1,2015,0
8051,0,995,861.17,995,0.0,129.6,0.11634,0.099998,40.606701,106.03,19.5,19.5,1,98.55,4,17.320999999999998,4,8,2011,4,8,2016,10,7,2015,6,8,2015,0
19142,0,0,1986.22,0,0.0,120.41,0.110616,0.095498,40.606701,0.0,0.8400000000000011,0.8400000000000011,1,173.33,6,19.8,7,12,2009,7,12,2016,16,11,2015,8,12,2015,1
7840,0,0,1177.25,0,0.0,16.2,0.1457109999999999,0.0,44.31137796,0.0,19.2,19.2,1,120.64,4,10.392,16,5,2012,16,5,2016,16,5,2012,18,5,2015,0
1282922,214211,126488,1443.7,0,0.0,19.42,0.1457109999999999,0.0,44.31137796,0.0,21.52,21.52,2,118.5,4,13.2,29,6,2012,29,6,2016,29,6,2012,4,7,2015,0
3061,0,0,460.94,0,30.0,35.56,0.228671,0.115789,46.30537836,0.0,37.2,37.2,2,17.84,6,13.856,20,10,2009,28,8,2016,28,8,2015,25,10,2014,0
2676,0,0,401.72,0,0.0,0.0,0.146348,0.0,46.30537836,0.0,20.97,20.97,1,38.3,6,10.35,16,11,2009,16,11,2016,16,11,2009,18,11,2015,0
64325,0,5812,6658.47,5812,0.0,142.19,0.114017,0.097679,40.606701,573.22,35.56,35.56,1,582.9,11,45.0,19,4,2005,19,4,2016,19,4,2005,21,4,2015,0
4542,0,975,688.19,975,0.0,9.06,0.147506,0.0,45.80687796,145.67,20.08,20.08,1,77.61,4,11.5,21,10,2011,21,10,2016,27,6,2014,22,10,2015,0
3167,11,531,463.76,531,0.0,16.33,0.141434,0.0,44.31137796,76.03,10.08,10.08,2,37.05,6,10.392,3,9,2009,3,9,2016,10,7,2015,4,9,2015,0
5897,0,0,477.22,0,0.0,15.05,0.146694,0.0,44.31137796,0.0,34.27,34.27,1,59.73,4,15.0,16,3,2012,16,3,2016,16,3,2012,17,3,2015,0
5731448,0,771203,3353.33,3649,0.0,142.48,0.115174,0.098837,40.606701,329.52,19.82,19.82,1,432.45,5,25.68,14,7,2011,14,7,2016,14,7,2011,15,7,2015,0
49098,41590,5666,1656.49,1474,0.0,129.72,0.1169099999999999,0.100572,40.606701,144.5,25.4,25.4,2,208.82,4,27.713,19,6,2012,19,6,2016,4,6,2014,23,6,2015,0
13319,0,1133,1443.52,1133,0.0,131.83,0.1169099999999999,0.100572,40.606701,120.27,31.22,31.22,1,169.11,6,17.25,31,3,2010,31,3,2016,31,3,2010,1,4,2015,0
8023,0,0,1196.98,0,0.0,9.31,0.143575,0.0,44.31137796,0.0,31.2,31.2,1,238.02,5,13.856,3,1,2011,3,1,2017,17,11,2015,4,1,2016,0
3579,0,348,357.55,348,0.0,130.64,0.114604,0.098262,40.606701,33.54,15.5,15.5,1,38.39,6,17.25,7,9,2009,7,9,2016,26,8,2015,8,9,2015,0
37834,0,0,3817.66,0,0.0,88.31,0.112922,0.09781,40.606701,0.0,16.44,16.44,1,648.29,6,16.5,27,10,2009,24,2,2016,24,2,2014,25,2,2015,0
3277,0,303,488.87,303,0.0,7.67,0.142649,0.0,44.31137796,43.47,34.8,34.8,1,47.06,4,13.9,9,2,2012,9,2,2016,16,12,2015,11,2,2015,0
6207104,41532,558120,3822.65,7447,0.0,34.78,0.161165,0.083909,44.31137796,786.31,13.98,13.98,2,295.33,5,13.164,21,2,2011,24,8,2016,21,2,2011,25,8,2015,0
4926,0,0,733.69,0,0.0,18.37,0.144902,0.0,44.31137796,0.0,18.48,18.48,1,67.32,4,13.15,9,7,2012,9,7,2016,30,10,2013,12,7,2015,0
8964,0,1571,144.82,0,0.0,17.39,0.146694,0.0,44.31137796,0.0,29.04,29.04,1,14.23,4,11.6,26,1,2012,26,1,2017,26,1,2012,27,1,2016,0
30855,0,1360,3064.07,1360,0.0,0.0,0.1151819999999999,0.098841,40.606701,131.15,15.45,15.45,1,384.54,6,20.0,23,7,2010,23,7,2016,17,6,2015,26,7,2015,0
34276,52441,2056,3491.62,2056,0.0,129.96,0.1151819999999999,0.098841,40.606701,198.85,9.58,9.58,2,415.88,4,19.919,7,9,2011,7,9,2016,27,8,2015,8,9,2015,0
174990,1159,5039,8859.74,0,0.0,125.71,0.1169,0.1000149999999999,40.606701,0.0,24.24,24.24,3,903.78,3,24.249,23,2,2013,23,2,2016,23,2,2013,26,2,2015,0
4958,16861,0,736.35,0,0.0,18.42,0.144902,0.0,44.31137796,0.0,14.88,14.88,3,68.13,4,12.5,2,7,2012,4,8,2016,4,8,2014,6,8,2015,0
54419,0,2661,283.46,8,0.0,62.72,0.144902,0.0,44.31137796,1.17,21.11,21.11,1,29.23,6,15.0,2,7,2010,2,7,2016,2,7,2010,4,7,2015,0
41841,0,5617,2603.34,4263,0.0,18.62,0.145789,0.0,44.31137796,628.48,9.56,9.56,1,210.42,4,14.3,16,8,2011,5,10,2016,9,10,2013,11,10,2015,0
15043,22262,1227,1158.43,1227,0.0,131.41,0.115174,0.098837,40.606701,125.5,24.84,24.84,4,121.85,4,17.320999999999998,29,5,2012,29,5,2016,29,5,2012,14,6,2015,0
2157,0,365,323.24,365,0.0,16.09,0.144963,0.0,44.31137796,53.38,26.04,26.04,1,33.08,3,10.392,28,1,2013,28,1,2016,18,11,2015,9,2,2015,0
291058,0,42686,140.42,219,0.0,131.76,0.118646,0.102308,40.606701,22.85,40.78,40.78,1,16.34,6,20.0,21,4,2010,21,4,2016,21,4,2010,22,4,2015,0
8122,0,245,775.76,0,0.0,19.23,0.1457109999999999,0.0,44.31137796,0.0,12.36,12.36,1,73.14,4,10.392,25,8,2011,25,8,2016,25,8,2011,26,8,2015,0
61890,7490,5562,5919.73,5562,0.0,146.21,0.115174,0.098837,40.606701,511.11,26.04,26.04,4,653.03,4,33.0,18,4,2012,18,4,2016,5,11,2013,21,4,2015,0
4783,0,0,718.44,0,0.0,16.17,0.1457109999999999,0.0,44.31137796,0.0,19.11,19.11,1,73.74,5,10.35,19,5,2011,19,5,2016,19,5,2011,29,5,2015,0
11648,5143,1396,931.34,978,0.0,91.59,0.120372,0.103487,40.606701,103.22,41.04,41.04,3,108.15,4,16.425,3,1,2012,3,1,2017,3,1,2012,4,1,2016,0
2189,16426,0,218.07,0,0.0,16.39,0.165793,0.0885389999999999,44.31137796,0.0,12.36,12.36,3,18.64,6,10.392,1,8,2009,1,8,2016,1,8,2009,2,8,2015,0
17584,0,0,2260.17,0,0.0,0.0,0.143166,0.0,44.31137796,0.0,8.76,8.76,1,188.82,5,13.15,27,6,2011,5,10,2016,9,10,2013,11,10,2015,0
2237,1796,183,174.95,0,0.0,0.0,0.1383049999999999,0.0,44.31137796,0.0,26.04,26.04,2,14.09,4,10.392,24,8,2011,26,2,2016,26,2,2015,25,8,2014,0
1532234,0,131412,1709.65,0,0.0,16.58,0.143166,0.0,44.31137796,0.0,11.42,11.42,1,139.09,5,13.2,9,9,2010,9,9,2016,9,9,2010,10,9,2015,0
2587,0,0,390.49,0,0.0,16.02,0.147506,0.0,46.30537836,0.0,21.64,21.64,1,40.16,4,10.392,28,10,2011,28,10,2016,28,10,2011,29,10,2015,0
58867,0,6322,5877.31,6322,0.0,144.79,0.113323,0.096984,40.606701,621.05,11.88,11.88,1,518.47,5,17.32,11,5,2011,11,5,2016,11,5,2011,22,5,2015,0
0,0,0,0.0,0,0.0,7.27,0.146694,0.0,44.31137796,0.0,25.92,25.92,1,0.0,5,10.35,8,1,2011,8,1,2017,8,1,2011,10,1,2016,0
53277,0,6452,5295.02,6452,0.0,127.31,0.113323,0.096984,40.606701,620.48,63.34,63.34,1,498.3,11,52.5,27,4,2005,27,4,2016,27,4,2005,28,4,2015,0
5269,0,1333,522.41,1333,0.0,131.02,0.1169,0.1000149999999999,40.606701,129.56,43.32,43.32,1,57.85,6,17.320999999999998,29,1,2010,29,1,2016,29,1,2010,9,2,2015,0
18687,0,477,1763.44,0,0.0,16.19,0.1646369999999999,0.087381,44.31137796,0.0,19.28,19.28,1,161.01,4,13.2,22,6,2012,22,6,2016,22,6,2012,23,6,2015,0
91126,8771,9319,5225.97,5816,0.0,132.55,0.113323,0.096984,40.606701,546.62,6.48,6.48,2,505.28,6,17.25,3,8,2009,3,8,2016,3,8,2009,4,8,2015,0
1079,4402,0,160.15,0,0.0,9.64,0.1457109999999999,0.0,44.31137796,0.0,19.11,19.11,3,19.94,6,10.35,10,5,2010,10,5,2016,23,4,2014,14,5,2015,0
193564,0,14311,272.2,0,0.0,129.72,0.1165089999999999,0.101397,41.1052014,0.0,78.9,78.9,1,32.83,3,42.123000000000005,14,9,2012,14,9,2016,14,9,2012,15,9,2015,0
71085,0,13105,10441.1,13105,0.0,19.71,0.142819,0.0,44.31137796,1896.28,16.66,16.66,1,819.57,7,13.2,24,7,2009,24,7,2016,24,7,2009,27,7,2015,0
7014,0,1040,1043.7,1040,0.0,17.82,0.146348,0.0,45.30837756,152.66,18.72,18.72,1,101.49,6,13.2,22,7,2010,21,10,2016,21,10,2013,22,10,2015,0
18654,785,1325,1956.18,1325,0.0,130.98,0.1151819999999999,0.098841,40.606701,132.73,17.22,17.22,3,233.42,4,27.6,11,8,2011,11,8,2016,11,7,2015,13,8,2015,0
18607,0,0,652.15,0,0.0,18.36,0.146694,0.0,44.31137796,0.0,28.5,28.5,1,66.91,4,13.8,9,4,2012,9,4,2016,9,4,2012,12,4,2015,0
1856956,41883,164355,5003.03,5546,0.0,131.87,0.112922,0.09781,40.606701,551.88,52.44,52.44,2,530.37,5,35.0,3,5,2011,8,2,2016,17,12,2013,9,2,2015,0
9709,0,0,1446.18,0,0.0,0.0,0.144902,0.0,44.31137796,0.0,18.62,18.62,1,136.78,7,13.2,26,7,2009,26,7,2016,26,7,2009,27,7,2015,0
8226,0,0,1194.7,0,0.0,9.74,0.142065,0.0,44.31137796,0.0,23.76,23.76,1,115.06,3,11.5,18,4,2013,23,4,2016,23,4,2014,24,4,2015,0
210246,0,41541,3918.5,4738,0.0,16.32,0.1646369999999999,0.087381,44.31137796,568.86,19.28,19.28,1,308.81,6,13.2,7,6,2010,7,6,2016,7,6,2010,8,6,2015,0
48318,0,11530,1156.36,1313,0.0,147.39,0.120372,0.103487,40.606701,132.46,31.65,31.65,1,138.52,4,17.5,6,3,2012,6,3,2016,6,3,2012,9,3,2015,1
9155,0,0,1057.37,0,0.0,16.22,0.164635,0.086741,44.31137796,0.0,19.2,19.2,1,97.55,6,10.392,14,10,2009,18,7,2016,18,7,2013,19,7,2015,1
29353,0,0,2011.01,0,0.0,24.01,0.144149,0.0,44.31137796,0.0,27.8,27.8,1,197.04,6,13.5,24,3,2010,24,3,2016,24,3,2010,25,3,2015,0
13437,0,0,1975.05,0,0.0,16.42,0.1446309999999999,0.0,44.31137796,0.0,23.4,23.4,1,173.45,7,10.392,4,6,2009,13,1,2017,6,2,2014,14,1,2016,0
3995,0,0,632.88,0,0.0,24.76,0.154332,0.0,44.31137796,0.0,33.12,33.12,1,61.16,5,13.2,22,2,2011,22,2,2016,16,12,2015,23,2,2015,1
11992,0,0,1776.59,0,0.0,5.77,0.144058,0.0,44.31137796,0.0,2.94,2.94,1,152.76,6,11.0,2,12,2009,2,12,2016,30,10,2015,3,12,2015,0
13822,0,1014,1463.18,1014,0.0,143.04,0.1152369999999999,0.100123,40.606701,100.84,34.56,34.56,1,161.15,5,17.320999999999998,30,10,2010,30,10,2016,30,10,2010,1,11,2015,1
1996,0,0,216.05,0,0.0,16.44,0.16695,0.089695,44.31137796,0.0,16.84,16.84,1,24.2,6,10.35,9,6,2010,8,6,2016,9,6,2010,23,6,2015,0
44548,0,3253,1319.16,777,0.0,0.0,0.11634,0.099998,40.606701,81.29,19.01,19.01,1,153.29,5,17.9,12,7,2011,12,7,2016,17,6,2015,14,7,2015,0
5163,0,0,486.24,0,0.0,15.58,0.165794,0.087899,44.31137796,0.0,21.38,21.38,1,58.67,5,10.35,13,4,2011,13,4,2016,13,4,2011,14,4,2015,0
4128,0,0,45.21,0,0.0,33.68,0.147506,0.0,46.30537836,0.0,26.02,26.02,1,4.98,3,13.2,14,12,2012,14,12,2016,14,12,2012,16,12,2015,0
21380,0,3006,1752.76,1850,0.0,19.93,0.1457109999999999,0.0,44.31137796,272.17,16.59,16.59,1,146.67,3,13.15,4,7,2013,4,7,2016,1,11,2015,8,7,2015,0
11623,0,3520,1089.03,3520,0.0,19.17,0.164197,0.085552,45.30837756,307.35,15.78,15.78,1,76.5,6,13.856,3,12,2009,3,12,2016,30,10,2015,4,12,2015,0
22964,0,1007,1885.54,674,0.0,132.11,0.114586,0.097701,40.606701,64.79,22.32,22.32,1,185.22,11,16.5,22,4,2005,25,3,2016,25,3,2014,26,3,2015,0
5161456,0,455567,3706.55,3058,0.0,131.05,0.1169019999999999,0.1000149999999999,40.606701,291.16,24.72,24.72,1,420.07,5,16.5,14,1,2011,14,1,2017,14,1,2011,17,1,2016,0
374684,0,39064,1924.65,2460,0.0,16.28,0.1620329999999999,0.084138,44.31137796,279.71,32.64,32.64,1,171.9,5,14.5,9,2,2011,9,2,2016,9,2,2011,11,2,2015,0
8599,0,0,1265.72,0,0.0,1.07,0.144058,0.0,44.31137796,0.0,4.12,4.12,1,113.14,6,13.2,28,12,2009,28,12,2016,30,10,2015,29,12,2015,0
207772,0,18157,2147.24,4336,0.0,132.5,0.1169099999999999,0.100572,40.606701,426.18,47.78,47.78,1,265.71,5,39.6,15,4,2011,15,4,2016,15,4,2011,16,4,2015,0
963288,0,54281,6918.45,0,0.0,16.42,0.1646369999999999,0.087381,44.31137796,0.0,21.12,21.12,1,575.63,6,14.5,10,6,2010,10,6,2016,10,6,2010,23,6,2015,0
7781,0,643,797.41,643,0.0,128.55,0.115939,0.100823,40.9390266,63.43,19.56,19.56,1,101.85,5,16.5,9,11,2010,9,11,2016,1,11,2015,10,11,2015,0
59356,0,8983,74.85,365,0.0,17.38,0.147506,0.0,46.30537836,54.2,20.54,20.54,1,2.58,4,10.392,16,12,2011,16,12,2016,29,6,2014,17,12,2015,0
11374,0,955,1199.7,955,0.0,119.31,0.114667,0.099548,40.606701,96.27,5.94,5.94,1,232.52,5,31.5,12,1,2011,8,11,2016,31,10,2015,9,11,2015,0
1103,0,0,314.5,0,0.0,16.3,0.272981,0.0,59.26637796,0.0,155.88,155.88,1,189.85,3,10.392,10,12,2012,10,12,2016,10,12,2012,11,12,2015,1
12180,0,2027,409.84,475,0.0,16.26,0.141434,0.0,44.31137796,68.07,13.4,13.4,1,31.94,6,13.856,1,9,2009,1,9,2016,10,7,2015,2,9,2015,0
45729,0,920,3621.78,32,0.0,129.26,0.114481,0.098142,40.606701,3.21,16.44,16.44,2,509.06,4,26.3,3,8,2011,3,8,2016,3,8,2011,4,8,2015,0
11738,0,0,1706.26,0,0.0,9.48,0.140621,0.0,44.31137796,0.0,7.68,7.68,1,118.62,3,11.5,23,11,2012,2,10,2016,2,10,2013,4,10,2015,1
33105,0,7077,4913.29,7077,0.0,17.16,0.144149,0.0,44.31137796,1033.48,24.52,24.52,1,459.16,4,13.2,6,4,2012,6,4,2016,31,10,2013,8,4,2015,0
19693,0,3619,2905.72,3619,0.0,0.0,0.144058,0.0,44.31137796,524.46,3.4,3.4,1,236.45,6,12.5,10,12,2009,10,12,2016,30,10,2015,11,12,2015,0
25926,0,0,3826.93,0,0.0,0.0,0.142819,0.0,44.31137796,0.0,8.8,8.8,1,286.74,6,13.2,9,10,2009,9,10,2016,9,10,2009,11,10,2015,0
4171,0,1431,451.88,1431,0.0,16.63,0.165794,0.087899,44.31137796,145.43,23.76,23.76,1,55.32,6,10.392,13,1,2010,9,3,2016,12,9,2014,10,3,2015,0
22117,0,2044,2188.95,2044,0.0,132.17,0.115174,0.098837,40.606701,196.24,19.0,19.0,1,238.5,11,20.785,8,6,2005,8,6,2016,8,6,2005,23,6,2015,0
70184,0,1367,610.46,0,0.0,18.27,0.145541,0.0,44.31137796,0.0,33.12,33.12,1,63.1,4,13.2,26,1,2012,26,1,2017,16,11,2015,27,1,2016,0
9677,0,0,1448.77,0,0.0,19.57,0.145137,0.0,44.31137796,0.0,21.52,21.52,1,139.14,6,13.2,1,6,2010,1,6,2016,29,4,2015,14,6,2015,0
7260,0,0,82.31,0,0.0,15.1,0.1457109999999999,0.0,44.31137796,0.0,12.36,12.36,1,6.23,4,10.392,29,8,2011,29,8,2016,29,8,2011,30,8,2015,0
1527,0,526,157.19,526,0.0,131.7,0.1169,0.1000149999999999,40.606701,53.24,54.51,54.51,1,10.34,4,24.0,12,3,2012,12,3,2016,12,3,2012,13,3,2015,0
19327,0,2397,1712.03,2397,0.0,130.07,0.1169099999999999,0.100572,40.606701,211.87,15.98,15.98,1,273.63,5,20.785,26,7,2011,26,7,2016,18,6,2014,27,7,2015,0
10070,0,2467,1586.38,2467,30.0,16.78,0.2292719999999999,0.116714,45.80687796,376.89,41.06,41.06,2,74.02,7,13.856,6,3,2009,13,3,2016,13,3,2015,17,1,2015,0
5391,0,0,816.29,0,0.0,10.25,0.147506,0.0,45.80687796,0.0,22.89,22.89,1,80.89,3,13.86,24,11,2012,23,11,2016,27,6,2014,24,11,2015,0
2178,1780,413,242.92,191,30.0,17.92,0.19923,0.0,45.80687796,38.44,34.62,34.62,4,14.5,5,10.392,4,7,2011,5,5,2016,5,5,2015,9,7,2014,0
22903,0,2536,583.86,0,0.0,16.27,0.1457109999999999,0.0,44.31137796,0.0,16.44,16.44,1,58.72,3,13.856,24,8,2012,24,8,2016,30,10,2013,25,8,2015,0
16974,0,0,2029.35,0,0.0,17.31,0.165022,0.08638,44.31137796,0.0,6.88,6.88,1,140.36,4,10.35,1,9,2011,31,10,2016,1,9,2011,1,11,2015,0
25251,0,701,2618.9,701,0.0,129.61,0.114782,0.099665,40.606701,69.96,3.42,3.42,1,311.71,3,18.0,1,11,2012,1,11,2016,17,12,2015,2,11,2015,0
21762,0,1500,2168.59,1500,0.0,129.37,0.117488,0.100598,40.606701,145.72,25.92,25.92,1,265.67,4,17.320999999999998,4,1,2012,4,1,2017,24,5,2015,5,1,2016,0
12692,0,404,545.54,404,0.0,131.84,0.1169019999999999,0.1000149999999999,40.606701,38.45,51.72,51.72,1,61.66,6,20.7,1,1,2010,1,1,2017,1,1,2010,2,1,2016,0
33135,0,3277,2013.61,1669,0.0,131.42,0.120372,0.103487,40.606701,172.49,25.03,25.03,1,243.97,4,18.48,21,3,2012,21,3,2016,21,3,2012,25,3,2015,0
18480,0,1882,1921.1,1882,0.0,131.03,0.112468,0.097351,40.606701,182.72,0.84,0.84,1,177.9,4,19.8,15,12,2011,15,12,2016,18,11,2015,16,12,2015,0
11686,0,1558,1702.21,1558,0.0,16.54,0.141434,0.0,44.31137796,222.72,11.95,11.95,1,128.36,4,13.85,28,9,2011,28,9,2016,11,7,2015,29,9,2015,0
8823,0,1073,1309.67,1073,0.0,18.27,0.144902,0.0,44.31137796,156.89,17.82,17.82,1,128.54,4,15.0,2,7,2012,4,8,2016,4,8,2014,6,8,2015,0
324907,0,16634,2306.43,0,0.0,18.47,0.138765,0.0,44.44470996,0.0,0.12,0.12,1,107.41,4,13.2,24,5,2012,24,5,2016,24,5,2012,2,6,2015,0
17981,0,1407,961.26,471,30.0,9.73,0.19923,0.0,45.80687796,94.8,25.57,25.57,2,53.47,4,10.35,13,2,2012,23,7,2016,23,7,2015,16,2,2015,0
4545,0,366,684.43,366,0.0,13.8,0.146694,0.0,44.31137796,54.02,26.04,26.04,1,73.3,3,10.392,25,2,2013,25,2,2016,25,2,2013,26,2,2015,0
1342,0,0,197.17,0,0.0,14.35,0.142822,0.0,44.31137796,0.0,14.64,14.64,1,20.67,4,10.392,7,7,2012,7,7,2016,23,5,2015,9,7,2015,0
30823,0,3142,3102.39,3142,0.0,131.04,0.112468,0.097351,40.606701,299.32,1.32,1.32,1,317.31,3,29.7,21,12,2012,21,12,2016,18,11,2015,23,12,2015,0
48923,129242,0,2323.9,0,0.0,0.0,0.1169,0.1000149999999999,40.606701,0.0,19.92,19.92,2,611.49,4,19.919,24,2,2012,7,2,2016,24,2,2012,9,2,2015,0
65517,0,1340,4269.6,0,0.0,130.38,0.1135089999999999,0.0983909999999999,40.606701,0.0,3.34,3.34,1,462.69,12,76.71,5,12,2003,5,12,2016,18,11,2015,7,12,2015,0
40451,0,2510,3390.69,2510,0.0,132.86,0.1186359999999999,0.10175,40.606701,215.75,44.88,44.88,1,480.35,6,30.0,19,2,2010,19,2,2016,16,12,2015,22,2,2015,1
324907,0,16634,3004.44,4173,0.0,144.82,0.113206,0.0939909999999999,40.728885,363.83,0.0,0.0,1,242.28,4,23.1,1,6,2012,25,4,2016,1,6,2012,26,4,2015,0
38988,0,2988,975.3,1231,0.0,16.21,0.140621,0.0,44.31137796,174.7,18.62,18.62,1,89.3,7,13.2,24,7,2009,21,7,2016,24,7,2009,27,7,2015,0
1223,0,59,129.39,59,0.0,134.32,0.1151819999999999,0.098841,40.606701,5.89,33.42,33.42,1,14.09,5,29.7,26,8,2010,26,8,2016,11,7,2015,27,8,2015,0
0,0,0,0.0,0,0.0,329.64,0.115174,0.098837,40.606701,0.0,50.98,50.98,1,0.0,3,25.0,11,4,2013,11,4,2016,11,4,2013,13,4,2015,0
21814,0,0,3188.73,0,0.0,18.6,0.142819,0.0,44.31137796,0.0,13.1,13.1,1,208.9,7,10.39,27,7,2009,27,7,2016,8,1,2015,28,7,2015,0
38869,0,4628,4147.25,4628,0.0,168.15,0.116908,0.100018,40.606701,462.85,62.16,62.16,1,465.2,3,41.5,28,2,2013,29,2,2016,9,3,2015,9,3,2015,0
1049,0,0,154.49,0,0.0,0.0,0.14317,0.0,44.31137796,0.0,16.85,16.85,1,17.27,4,12.0,18,6,2012,4,7,2016,23,5,2015,8,7,2015,0
25813,0,0,3306.53,0,0.0,16.93,0.165605,0.08696,44.31137796,0.0,3.54,3.54,1,232.92,4,13.14,13,12,2011,13,12,2016,31,10,2015,14,12,2015,0
16830,0,2715,2230.08,2715,0.0,0.0,0.1663869999999999,0.101255,44.31137796,353.41,31.2,31.2,1,24.12,3,13.856,13,11,2012,23,1,2017,20,1,2014,24,1,2016,0
881406,0,118048,1615.51,2361,0.0,58.4,0.1640579999999999,0.086163,44.31137796,263.06,27.14,27.14,1,120.85,6,13.2,3,9,2009,6,3,2016,3,9,2009,9,3,2015,0
46,0,33,4.67,33,0.0,130.65,0.1169099999999999,0.100572,40.606701,3.32,47.2,47.2,1,0.0,5,20.78,5,7,2011,4,7,2016,5,7,2011,9,7,2015,1
87613,0,6292,2741.68,2665,0.0,143.62,0.1169099999999999,0.100572,40.606701,258.23,22.32,22.32,1,339.73,3,16.5,28,3,2013,28,3,2016,28,3,2013,29,3,2015,0
0,0,0,0.0,0,0.0,16.26,0.144902,0.0,44.31137796,0.0,26.04,26.04,1,0.0,5,10.392,22,6,2011,22,6,2016,22,6,2011,23,6,2015,1
13174,0,0,1294.98,0,0.0,131.65,0.114603,0.098261,40.606701,0.0,18.36,18.36,1,171.37,3,17.320999999999998,7,8,2012,7,8,2016,11,7,2015,9,8,2015,0
680826,0,55245,4704.92,0,0.0,16.01,0.164051,0.086168,44.31137796,0.0,29.76,29.76,1,310.73,6,13.2,23,12,2009,9,2,2016,23,12,2009,11,2,2015,0
